Anno Accertamento;Mese Accertamento;Giorno Accertamento;Tipologia Verbale;Tipo Sanzione;Via 1;Numero Civico;Via 2;Descrizione Sanzione;Descrizione Paragrafo;Descrizione Capitolo;Descrizione Prontuario;Numero Verbali
2017;11;22;POLIZIA MUNICIPALE;Amministrativa;Via Carlo Allioni;4;(Altri);ART. 46 C. 2 ABITAZIONI PRIVATE REGOLAMENTO POLIZIA URBANA;ABITAZIONI PRIVATE;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA;1
2017;11;22;POLIZIA MUNICIPALE;Amministrativa;Via Caserta;8;(Altri);ART. 252 BIS C. 9 VENDITA ? ESPOSIZIONE ? LAVORAZIONE REGOLAMENTO D'IGIENE;VENDITA ? ESPOSIZIONE ? LAVORAZIONE;PRODOTTI ALIMENTARI;REGOLAMENTO D'IGIENE;1
2017;11;22;POLIZIA MUNICIPALE;Amministrativa;Via Caserta;8;(Altri);ART. 9 C. 1 NETTEZZA DEL SUOLO E DELL'ABITATO REGOLAMENTO POLIZIA URBANA;NETTEZZA DEL SUOLO E DELL'ABITATO;SICUREZZA AMBIENTALE E IGIENE;REGOLAMENTO POLIZIA URBANA;1
2017;11;22;POLIZIA MUNICIPALE;Amministrativa;Via Xx Settembre;69;(Altri);ART. 12 C. 1 L. 1/1990 ESERCITA ATTIV. DI ESTET SENZA REQUISITI REG. 324/07 DISCP. ACCONC.ED ESTETICA;ESERCITA ATTIV. DI ESTET SENZA REQUISITI;DISCIPLINA DELLE ATTIV. ACCON E ESTET.;REG. 324/07 DISCP. ACCONC.ED ESTETICA;1
2017;11;22;POLIZIA MUNICIPALE;Amministrativa;Via Xx Settembre;69;(Altri);ART. 7 C. 1 C. 11 C. 4 ATTIVITA' PRIVI DEI REQUISITI ATTIVITA' ACCONCIATORE;ATTIVITA' PRIVI DEI REQUISITI;IDONEITA' IGIENICO SANITARIA;ATTIVITA' ACCONCIATORE;1
2017;11;22;POLIZIA MUNICIPALE;Amministrativa;Via Xx Settembre;69;(Altri);ARTT. 10?11 ORARIO ESERCIZIO REGOLAMENTO ACCONCIATORE ED ESTETISTA;ORARIO ESERCIZIO;OBBLIGO ESPOSIZIONE;REGOLAMENTO ACCONCIATORE ED ESTETISTA;1
2017;11;22;POLIZIA MUNICIPALE;Amministrativa;Via Xx Settembre;69;(Altri);ARTT. 7 C. 2 LETT. C ? 22 C. 1 E 6 ESERCIZI DI VICINATO COMMERCIO;ESERCIZI DI VICINATO;ESERC. VEND. DETTAGLIO IN SEDE FISSA;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;1
2017;11;22;POLIZIA MUNICIPALE;Tributaria;Via C.D. Priocca;20;(Altri);ARTT. 8?15 PRODOTTI TESSILI ETICHETTATURA?D.L.VO 194/99;PRODOTTI TESSILI;DIRETTIVA 96/74/CE;ETICHETTATURA?D.L.VO 194/99;1
2017;11;22;POLIZIA MUNICIPALE;Tributaria;Via Cibrario;19;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;(Altri);ART. 21 PUNTO 2 ACCESSO GIARDINI, PARCHI ED AREE PUBBL. REGOLAMENTO TUTELA E BENESSERE ANIMALI;ACCESSO GIARDINI, PARCHI ED AREE PUBBL.;CANI;REGOLAMENTO TUTELA E BENESSERE ANIMALI;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Corso Castelfidardo;42;(Altri);ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Corso F. Brunelleschi;2;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Corso F. Brunelleschi;22;(Altri);ART. 252 BIS C. 1 VENDITA ? ESPOSIZIONE ? LAVORAZIONE REGOLAMENTO D'IGIENE;VENDITA ? ESPOSIZIONE ? LAVORAZIONE;PRODOTTI ALIMENTARI;REGOLAMENTO D'IGIENE;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Corso F. Ferrucci;91;(Altri);ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Corso F. Ferrucci;94;(Altri);ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Corso Filippo Turati;19;(Altri);ARTT. 14 C. 3?47 RACCOLTA FRAZIONI CARTACEE REGOLAMENTO GESTIONE RIFIUTI URBANI;RACCOLTA FRAZIONI CARTACEE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Corso Filippo Turati;19;(Altri);ARTT. 9 C. 4?47 CONFERIMENTI REGOLAMENTO GESTIONE RIFIUTI URBANI;CONFERIMENTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Corso Moncalieri;71;(Altri);ART. 6 C. 5 ALL. 2 REG. CEE Nø 852/2004 ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;ALL. 2 REG. CEE Nø 852/2004;REQUISITI IN MATERIA D'IGIENE;ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;54;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;156;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Largo Montebello;40;(Altri);ART. 21 C. 2 C. 4 AUTORIZZAZIONE ATTIVITA' PRODUTTIVE ? L.R. 38/2006;AUTORIZZAZIONE;FUNZIONI AUTORIZZ. COMUNALI;ATTIVITA' PRODUTTIVE ? L.R. 38/2006;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Lungo Dora Voghera;26;(Altri);ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;(Altri);ARTT. 14 C. 1?22 C. 3 PUBBLICITA' PREZZI ATTIVITA' PRODUTTIVE?D.L.vo 114/98;PUBBLICITA' PREZZI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;(Altri);ARTT. 33 C. 2?47 MERCATI RIONALI REGOLAMENTO GESTIONE RIFIUTI URBANI;MERCATI RIONALI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Via A. Loria;1;(Altri);ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Via A. Loria;1;(Altri);ARTT. 9 C. 4?47 CONFERIMENTI REGOLAMENTO GESTIONE RIFIUTI URBANI;CONFERIMENTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Via Belfiore;10;(Altri);ART. 44 BIS C. 1 C. 2 GENERICO REGOLAMENTO POLIZIA URBANA;GENERICO;TUTELA DELLA CONVIVENZA CIVILE;REGOLAMENTO POLIZIA URBANA;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Via Belfiore;10;(Altri);ART. 7 C. 1 IN REL ART. 1 L. 584/75 DIVIETO DI FUMARE IN DETERMINATI LOCALI TUTELA AMBIENTE;DIVIETO DI FUMARE IN DETERMINATI LOCALI;SALUTE PUBBLICA;TUTELA AMBIENTE;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Via Belfiore;10;(Altri);ARTT. 7 C. 2 ? 5 C. 1 LETT. A L. 584/75 DIVIETO DI FUMARE IN DETERMINATI LOCALI TUTELA AMBIENTE;DIVIETO DI FUMARE IN DETERMINATI LOCALI;SALUTE PUBBLICA;TUTELA AMBIENTE;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Via C. Boucheron;18;(Altri);ART. 252 C. 13 VENDITA ? ESPOSIZIONE ? LAVORAZIONE REGOLAMENTO D'IGIENE;VENDITA ? ESPOSIZIONE ? LAVORAZIONE;PRODOTTI ALIMENTARI;REGOLAMENTO D'IGIENE;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Via C. Boucheron;18;(Altri);ART. 5 C. 8 RILASCIO?RINNOVO CONC. E AUTOR. REGOLAMENTO C.O.S.A.P.;RILASCIO?RINNOVO CONC. E AUTOR.;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Via C. Pavese;0;(Altri);ARTT. 12 C. 6?49 SOSTITUZIONE TITOLARE REGOLAMENTO AREE MERCATALI;SOSTITUZIONE TITOLARE;PROCEDURE AUTORIZZATORIE;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Via C. Pavese;0;(Altri);ARTT. 39 C. 5?49 OBBLIGHI REGOLAMENTO AREE MERCATALI;OBBLIGHI;MODALITA' ORGANIZZATIVE;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Via Courmayeur;16;(Altri);ART. 6 C. 3 PUNTO 2 ALL. 2 REG. CEE Nø 852/2004 ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;ALL. 2 REG. CEE Nø 852/2004;REQUISITI IN MATERIA D'IGIENE;ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Via G. Romagnosi;1;(Altri);ARTT. 14 C. 3?47 RACCOLTA FRAZIONI CARTACEE REGOLAMENTO GESTIONE RIFIUTI URBANI;RACCOLTA FRAZIONI CARTACEE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Via G. Solari;0;(Altri);ART. 7 C. 1 RIPRISTINO NON CONFORME REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;RIPRISTINO NON CONFORME;LAVORI REGOLARMENTE AUTORIZZATI;REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;30;(Altri);ART. 12 C. 1 L. 1/1990 ESERCITA ATTIV. DI ESTET SENZA REQUISITI REG. 324/07 DISCP. ACCONC.ED ESTETICA;ESERCITA ATTIV. DI ESTET SENZA REQUISITI;DISCIPLINA DELLE ATTIV. ACCON E ESTET.;REG. 324/07 DISCP. ACCONC.ED ESTETICA;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;30;(Altri);ART. 3 C. 1 IN REL ART. 11 C. 2 ESERCITA ATTIV. DI ESTET SENZA REQUISITI REG. 324/07 DISCP. ACCONC.ED ESTETICA;ESERCITA ATTIV. DI ESTET SENZA REQUISITI;DISCIPLINA DELLE ATTIV. ACCON E ESTET.;REG. 324/07 DISCP. ACCONC.ED ESTETICA;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Via Onorato Vigliani;0;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Via Onorato Vigliani;63;(Altri);ART. 7 C. 1 LETT. Q COMPORTAMENTI VIETATI REGOLAMENTO POLIZIA URBANA;COMPORTAMENTI VIETATI;SICUREZZA AMBIENTALE E IGIENE;REGOLAMENTO POLIZIA URBANA;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Via Ponderano;0;(Altri);ART. 7 C. 1 RIPRISTINO NON CONFORME REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;RIPRISTINO NON CONFORME;LAVORI REGOLARMENTE AUTORIZZATI;REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;1
2017;11;23;POLIZIA MUNICIPALE;Amministrativa;Via S.Giulia;21;(Altri);ARTT. 17 ? 29 C. 1 ESERCIZI PUBBLICI D. P. R. 327/80;ESERCIZI PUBBLICI O COMMERCIALI;GENERICO;IGIENE/TUTELA ALIMENTI?D.P.R. 327/80;1
2017;11;23;POLIZIA MUNICIPALE;Tributaria;Via C. Boucheron;18;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;11;24;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;2
2017;11;24;POLIZIA MUNICIPALE;Amministrativa;Via Accademia Delle Scienze;2;(Altri);ART. 44 C. 1 SPETTACOLI E TRATTENIMENTI REGOLAMENTO POLIZIA URBANA;SPETTACOLI E TRATTENIMENTI;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA;1
2017;11;24;POLIZIA MUNICIPALE;Amministrativa;Via Legnano;7;(Altri);ART. 5 C. 3 ATTIVITA' DI CONTROLLO E SANZIONI ATTIVITA' PROD. ? D.P.G.R. 2/R 03/03/08;ATTIVITA' DI CONTROLLO E SANZIONI;AUTORIZZAZIONE SANITARIA;ATTIVITA' PROD. ? D.P.G.R. 2/R 03/03/08;1
2017;11;24;POLIZIA MUNICIPALE;Amministrativa;Via Legnano;7;(Altri);ARTT. 16 C. 1?18 C. 3 VENDITA DI PRODOTTI SFUSI ETICHETTATURA?D.L.vo109/92;VENDITA DI PRODOTTI SFUSI;ETICHETTATURA PRODOTTI ALIMENTARI;ETICHETTATURA?D.L.vo109/92;1
2017;11;24;POLIZIA MUNICIPALE;Amministrativa;Via Legnano;7;(Altri);ARTT. 17 ? 29 C. 1 ESERCIZI PUBBLICI D. P. R. 327/80;ESERCIZI PUBBLICI O COMMERCIALI;GENERICO;IGIENE/TUTELA ALIMENTI?D.P.R. 327/80;1
2017;11;24;POLIZIA MUNICIPALE;Amministrativa;Via Legnano;7;(Altri);ARTT. 7 C. 2 ? 5 C. 1 LETT. A L. 584/75 DIVIETO DI FUMARE IN DETERMINATI LOCALI TUTELA AMBIENTE;DIVIETO DI FUMARE IN DETERMINATI LOCALI;SALUTE PUBBLICA;TUTELA AMBIENTE;1
2017;11;24;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;398;(Altri);ART. 28 C. 3 NORME DI SERVIZIO REGOLAMENTO TAXI;NORME DI SERVIZIO;REG.SERV.PUBBLICO PIAZZA CON AUTOVETTURA;REGOLAMENTO TAXI;1
2017;11;24;POLIZIA MUNICIPALE;Amministrativa;Viale L. Bistolfi;0;(Altri);ARTT. 28 C. 15 E 16 ? 29 C. 2 D.L.vo 31/3/98 N. 114;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;1
2017;11;24;POLIZIA MUNICIPALE;Tributaria;Via Romolo Gessi;18;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;11;24;POLIZIA MUNICIPALE;Tributaria;Viale L. Bistolfi;0;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;11;25;POLIZIA MUNICIPALE;Amministrativa;Corso Brescia;28;(Altri);ART. 6 C. 2 PUNTO QUATER ESPOSIZIONE TABELLE ATTIVITA' PRODUTTIVE ? L..160/07;ESPOSIZIONE TABELLE;VENDITA BEVANDE ALCOOLICHE;ATTIVITA' PRODUTTIVE ? L..160/07;1
2017;11;25;POLIZIA MUNICIPALE;Amministrativa;Corso Brescia;28;(Altri);ART. 8 C. 2?17BIS C. 2 AUTORIZZAZIONI T.U.L.P.S.;AUTORIZZAZIONI;STRUTTURE RICETTIVE ALBERGHIERE;T.U.L.P.S.;1
2017;11;25;POLIZIA MUNICIPALE;Amministrativa;Corso Emilia;5;(Altri);ART. 28 STABILIMENTI E LOCALI DI PRODUZIONE IGIENE/TUTELA ALIMENTI?D.P.R. 327/80;STABILIMENTI E LOCALI DI PRODUZIONE;REQUISITI OBBLIGATORI;IGIENE/TUTELA ALIMENTI?D.P.R. 327/80;1
2017;11;25;POLIZIA MUNICIPALE;Amministrativa;Corso Emilia;5;(Altri);ART. 5 C. 3 ATTIVITA' DI CONTROLLO E SANZIONI ATTIVITA' PROD. ? D.P.G.R. 2/R 03/03/08;ATTIVITA' DI CONTROLLO E SANZIONI;AUTORIZZAZIONE SANITARIA;ATTIVITA' PROD. ? D.P.G.R. 2/R 03/03/08;1
2017;11;25;POLIZIA MUNICIPALE;Amministrativa;Corso Moncalieri;0;(Altri);ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO;36
2017;11;25;POLIZIA MUNICIPALE;Amministrativa;Corso Moncalieri;2;(Altri);ART. 21 SANZIONI ATTIVITA' PRODUTTIVE ? L.R. 38/2006;SANZIONI;ESERCIZI DI SOMMINISTRAZIONE;ATTIVITA' PRODUTTIVE ? L.R. 38/2006;2
2017;11;25;POLIZIA MUNICIPALE;Amministrativa;Corso Moncalieri;2;(Altri);ART. 5 C. 3 ATTIVITA' DI CONTROLLO E SANZIONI ATTIVITA' PROD. ? D.P.G.R. 2/R 03/03/08;ATTIVITA' DI CONTROLLO E SANZIONI;AUTORIZZAZIONE SANITARIA;ATTIVITA' PROD. ? D.P.G.R. 2/R 03/03/08;1
2017;11;25;POLIZIA MUNICIPALE;Amministrativa;Corso Moncalieri;2;(Altri);ART. 6 C. 3 PUNTO 2 ALL. 2 REG. CEE Nø 852/2004 ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;ALL. 2 REG. CEE Nø 852/2004;REQUISITI IN MATERIA D'IGIENE;ATTIVITA' PRODUTTIVE D.L.VO Nø 193/2007;1
2017;11;25;POLIZIA MUNICIPALE;Amministrativa;Corso Moncalieri;2;(Altri);ARTT. 17 ? 29 C. 1 ESERCIZI PUBBLICI D. P. R. 327/80;ESERCIZI PUBBLICI O COMMERCIALI;GENERICO;IGIENE/TUTELA ALIMENTI?D.P.R. 327/80;1
2017;11;25;POLIZIA MUNICIPALE;Amministrativa;Strada Da Bertolla Abbadia Di Stura;16;(Altri);ART. 13 C. 2 IN REL ART. 5 C. 1 OMESSA CONSEGNA VEICOLO A CENTRI ABILIT. TUTELA AMBIENTE?D.L.VO 209/03;OMESSA CONSEGNA VEICOLO A CENTRI ABILIT.;VEICOLI A MOTORE E RIMORCHI;TUTELA AMBIENTE?D.L.VO 209/03;1
2017;11;25;POLIZIA MUNICIPALE;Amministrativa;Strada Del Bramafame;41;(Altri);ART. 13 C. 2 IN REL ART. 5 C. 1 OMESSA CONSEGNA VEICOLO A CENTRI ABILIT. TUTELA AMBIENTE?D.L.VO 209/03;OMESSA CONSEGNA VEICOLO A CENTRI ABILIT.;VEICOLI A MOTORE E RIMORCHI;TUTELA AMBIENTE?D.L.VO 209/03;1
2017;11;25;POLIZIA MUNICIPALE;Amministrativa;Via Belfiore;10;(Altri);ART. 44 BIS C. 1 C. 2 GENERICO REGOLAMENTO POLIZIA URBANA;GENERICO;TUTELA DELLA CONVIVENZA CIVILE;REGOLAMENTO POLIZIA URBANA;1
2017;11;25;POLIZIA MUNICIPALE;Amministrativa;Via F. Cigna;118;(Altri);ART. 10 C. 5 D.TO L.VO 54/2011 SICUREZZA SUI GIOCATTOLI;D.TO L.VO 54/2011;AVVERTENZE IN LINGUA ITALIANA;SICUREZZA SUI GIOCATTOLI;1
2017;11;25;POLIZIA MUNICIPALE;Amministrativa;Via G. Reiss Romoli;122;(Altri);ART. 13 C. 2 IN REL ART. 5 C. 1 OMESSA CONSEGNA VEICOLO A CENTRI ABILIT. TUTELA AMBIENTE?D.L.VO 209/03;OMESSA CONSEGNA VEICOLO A CENTRI ABILIT.;VEICOLI A MOTORE E RIMORCHI;TUTELA AMBIENTE?D.L.VO 209/03;1
2017;11;25;POLIZIA MUNICIPALE;Amministrativa;Via La Loggia;64;(Altri);ART. 46 C. 3 ABITAZIONI PRIVATE REGOLAMENTO POLIZIA URBANA;ABITAZIONI PRIVATE;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA;1
2017;11;25;POLIZIA MUNICIPALE;Amministrativa;Via Onorato Vigliani;0;(Altri);ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;11;25;POLIZIA MUNICIPALE;Tributaria;Corso Massimo D'azeglio;27;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;11;25;POLIZIA MUNICIPALE;Tributaria;Corso Orbassano;215;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;11;25;POLIZIA MUNICIPALE;Tributaria;Via G. Baretti;34;(Altri);ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;11;25;POLIZIA MUNICIPALE;Tributaria;Via Santorre Santarosa;0;Via Monferrato;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.;1
2017;11;26;POLIZIA MUNICIPALE;Amministrativa;Piazza Castello;0;Via Accademia Delle Scienze;ARTT. 28 C. 15 E 16 ? 29 C. 2 D.L.vo 31/3/98 N. 114;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;1
2017;11;26;POLIZIA MUNICIPALE;Amministrativa;Piazza S.Carlo;141;(Altri);ARTT. 28 C. 2?29 C. 1 AUTORIZZAZIONI ATTIVITA' PRODUTTIVE?D.L.vo 114/98;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;1
2017;11;26;POLIZIA MUNICIPALE;Amministrativa;Strada Di Altessano;129;(Altri);ARTT. 28 C. 15/16?29 C. 2 SALVAGUARDIA ZONE ARTISTICHE E STORICHE ATTIVITA' PRODUTTIVE?D.L.vo 114/98;SALVAGUARDIA ZONE ARTISTICHE E STORICHE;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;1
2017;11;26;POLIZIA MUNICIPALE;Amministrativa;Strada Di Altessano;129;(Altri);ARTT. 28 C. 2?29 C. 1 AUTORIZZAZIONI ATTIVITA' PRODUTTIVE?D.L.vo 114/98;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;1
2017;11;26;POLIZIA MUNICIPALE;Amministrativa;Via Cesare Battisti;0;Piazza E. Carignano;ARTT. 28 C. 3 ? 29 C. 1 D.L.vo 31/3/98 N. 114;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;1
2017;11;26;POLIZIA MUNICIPALE;Amministrativa;Via Druento;0;(Altri);ARTT. 28 C. 15/16?29 C. 2 SALVAGUARDIA ZONE ARTISTICHE E STORICHE ATTIVITA' PRODUTTIVE?D.L.vo 114/98;SALVAGUARDIA ZONE ARTISTICHE E STORICHE;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;1
2017;11;26;POLIZIA MUNICIPALE;Amministrativa;Via G. Carcano;0;(Altri);ART. 6 C. 1?12 C. 1 ATTIVITA' NON PROFESSIONALI REG. MUNICIPALE 378/17;ATTIVITA' NON PROFESSIONALI;DISPOSIZIONI GENERALI;REG. MUNICIPALE 378/17;1
2017;11;26;POLIZIA MUNICIPALE;Amministrativa;Via Roma;0;Via Cesare Battisti;ARTT. 28 C. 15/16?29 C. 2 SALVAGUARDIA ZONE ARTISTICHE E STORICHE ATTIVITA' PRODUTTIVE?D.L.vo 114/98;SALVAGUARDIA ZONE ARTISTICHE E STORICHE;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98;1
